"","identifier","gene","panel","cohort","cpg","coef","chr","pos","gene_start","gene_end","gene_chr","cpg_status"
"10000","OSM","OSM","Olink","LBC1936","cg26102082",0.0424225,17,47590272,30266851,30262829,"22","TRANS"
"10001","OSM","OSM","Olink","LBC1936","cg26230601",-0.002919099,3,194072216,30266851,30262829,"22","TRANS"
"10002","OSM","OSM","Olink","LBC1936","cg26326621",0.018914091,14,77332983,30266851,30262829,"22","TRANS"
"10003","OSM","OSM","Olink","LBC1936","cg26490758",0.000862056,10,3372937,30266851,30262829,"22","TRANS"
"10004","OSM","OSM","Olink","LBC1936","cg27078727",-0.004842159,12,68046905,30266851,30262829,"22","TRANS"
"10005","OSM","OSM","Olink","LBC1936","cg27120488",-0.003682011,2,208047873,30266851,30262829,"22","TRANS"
"10006","OSM","OSM","Olink","LBC1936","cg27361847",-0.012475538,5,2865179,30266851,30262829,"22","TRANS"
"10007","OSM","OSM","Olink","LBC1936","cg27405128",0.022099326,15,58540402,30266851,30262829,"22","TRANS"
"10008","OSM","OSM","Olink","LBC1936","cg27431247",0.001402753,11,67888603,30266851,30262829,"22","TRANS"
"10009","OSM","OSM","Olink","LBC1936","cg27601809",-0.013392016,11,72091020,30266851,30262829,"22","TRANS"
"10010","OSM","OSM","Olink","LBC1936","ch.14.1488981R",-0.004210678,14,93077342,30266851,30262829,"22","TRANS"
"10011","OSM","OSM","Olink","LBC1936","ch.5.1906008F",0.002447992,5,103300577,30266851,30262829,"22","TRANS"
"10012","TGF.alpha","TGFA","Olink","LBC1936","cg00129811",0.000812583,6,116726398,70554193,70447284,"2","TRANS"
"10013","TGF.alpha","TGFA","Olink","LBC1936","cg00908271",-0.002015159,16,81254010,70554193,70447284,"2","TRANS"
"10014","TGF.alpha","TGFA","Olink","LBC1936","cg01502116",0.000966867,4,134017922,70554193,70447284,"2","TRANS"
"10015","TGF.alpha","TGFA","Olink","LBC1936","cg02718966",0.009643935,3,42846970,70554193,70447284,"2","TRANS"
"10016","TGF.alpha","TGFA","Olink","LBC1936","cg02816363",0.002311526,19,55963123,70554193,70447284,"2","TRANS"
"10017","TGF.alpha","TGFA","Olink","LBC1936","cg02892925",0.005935918,8,60032926,70554193,70447284,"2","TRANS"
"10018","TGF.alpha","TGFA","Olink","LBC1936","cg02987199",-0.01486941,21,47434002,70554193,70447284,"2","TRANS"
"10019","TGF.alpha","TGFA","Olink","LBC1936","cg02991571",0.004075519,13,28501126,70554193,70447284,"2","TRANS"
"10020","TGF.alpha","TGFA","Olink","LBC1936","cg03411579",0.000921947,12,76552736,70554193,70447284,"2","TRANS"
"10021","TGF.alpha","TGFA","Olink","LBC1936","cg03507593",0.004743896,12,124939480,70554193,70447284,"2","TRANS"
"10022","TGF.alpha","TGFA","Olink","LBC1936","cg03547181",0.012328635,1,203096683,70554193,70447284,"2","TRANS"
"10023","TGF.alpha","TGFA","Olink","LBC1936","cg03807873",-0.006005543,6,168597599,70554193,70447284,"2","TRANS"
"10024","TGF.alpha","TGFA","Olink","LBC1936","cg04781741",-0.000132166,7,151826130,70554193,70447284,"2","TRANS"
"10025","TGF.alpha","TGFA","Olink","LBC1936","cg04988978",-0.015576587,17,56359578,70554193,70447284,"2","TRANS"
"10026","TGF.alpha","TGFA","Olink","LBC1936","cg05008854",-0.00790577,10,7825899,70554193,70447284,"2","TRANS"
"10027","TGF.alpha","TGFA","Olink","LBC1936","cg05358715",0.012290862,16,89724297,70554193,70447284,"2","TRANS"
"10028","TGF.alpha","TGFA","Olink","LBC1936","cg05501357",-0.009888487,11,33308269,70554193,70447284,"2","TRANS"
"10029","TGF.alpha","TGFA","Olink","LBC1936","cg05540569",0.00414829,17,37093398,70554193,70447284,"2","TRANS"
"10030","TGF.alpha","TGFA","Olink","LBC1936","cg05575921",-0.08516047,5,373378,70554193,70447284,"2","TRANS"
"10031","TGF.alpha","TGFA","Olink","LBC1936","cg05576795",-0.001682493,5,173617174,70554193,70447284,"2","TRANS"
"10032","TGF.alpha","TGFA","Olink","LBC1936","cg06019726",-0.001687924,5,133897654,70554193,70447284,"2","TRANS"
"10033","TGF.alpha","TGFA","Olink","LBC1936","cg06028804",-0.008464934,8,22006379,70554193,70447284,"2","TRANS"
"10034","TGF.alpha","TGFA","Olink","LBC1936","cg06405206",0.010826379,17,47652804,70554193,70447284,"2","TRANS"
"10035","TGF.alpha","TGFA","Olink","LBC1936","cg06521852",-0.012515367,22,38141419,70554193,70447284,"2","TRANS"
"10036","TGF.alpha","TGFA","Olink","LBC1936","cg06760077",0.023709167,2,119068497,70554193,70447284,"2","TRANS"
"10037","TGF.alpha","TGFA","Olink","LBC1936","cg06762176",0.01386386,7,38398839,70554193,70447284,"2","TRANS"
"10038","TGF.alpha","TGFA","Olink","LBC1936","cg07211044",0.001774918,8,60032983,70554193,70447284,"2","TRANS"
"10039","TGF.alpha","TGFA","Olink","LBC1936","cg07672814",0.003063284,9,140356830,70554193,70447284,"2","TRANS"
"10040","TGF.alpha","TGFA","Olink","LBC1936","cg07794010",0.034132228,1,114665617,70554193,70447284,"2","TRANS"
"10041","TGF.alpha","TGFA","Olink","LBC1936","cg08251776",-0.00882433,16,58767249,70554193,70447284,"2","TRANS"
"10042","TGF.alpha","TGFA","Olink","LBC1936","cg08287220",-0.006847422,7,99332914,70554193,70447284,"2","TRANS"
"10043","TGF.alpha","TGFA","Olink","LBC1936","cg08376310",0.03173763,11,2858621,70554193,70447284,"2","TRANS"
"10044","TGF.alpha","TGFA","Olink","LBC1936","cg08683938",0.00130817,11,133098424,70554193,70447284,"2","TRANS"
"10045","TGF.alpha","TGFA","Olink","LBC1936","cg08825291",-0.018084822,16,16327241,70554193,70447284,"2","TRANS"
"10046","TGF.alpha","TGFA","Olink","LBC1936","cg09308942",-0.013191775,12,91573372,70554193,70447284,"2","TRANS"
"10047","TGF.alpha","TGFA","Olink","LBC1936","cg09452568",-0.010691762,5,54275198,70554193,70447284,"2","TRANS"
"10048","TGF.alpha","TGFA","Olink","LBC1936","cg09809720",0.003098102,5,162886885,70554193,70447284,"2","TRANS"
"10049","TGF.alpha","TGFA","Olink","LBC1936","cg10045909",-0.01492925,16,31075842,70554193,70447284,"2","TRANS"
"10050","TGF.alpha","TGFA","Olink","LBC1936","cg10195814",0.006059779,12,10560602,70554193,70447284,"2","TRANS"
"10051","TGF.alpha","TGFA","Olink","LBC1936","cg10311104",0.020322618,7,23053899,70554193,70447284,"2","TRANS"
"10052","TGF.alpha","TGFA","Olink","LBC1936","cg10624395",0.02557496,11,110350574,70554193,70447284,"2","TRANS"
"10053","TGF.alpha","TGFA","Olink","LBC1936","cg10649130",0.003226661,11,9682641,70554193,70447284,"2","TRANS"
"10054","TGF.alpha","TGFA","Olink","LBC1936","cg11231069",0.014894641,2,240225142,70554193,70447284,"2","TRANS"
"10055","TGF.alpha","TGFA","Olink","LBC1936","cg11820833",0.012511785,14,65187054,70554193,70447284,"2","TRANS"
"10056","TGF.alpha","TGFA","Olink","LBC1936","cg12458039",0.006956937,7,210075,70554193,70447284,"2","TRANS"
"10057","TGF.alpha","TGFA","Olink","LBC1936","cg12513920",-0.004521476,5,107717972,70554193,70447284,"2","TRANS"
"10058","TGF.alpha","TGFA","Olink","LBC1936","cg12550597",-0.003371451,19,17664484,70554193,70447284,"2","TRANS"
"10059","TGF.alpha","TGFA","Olink","LBC1936","cg12802093",-0.022949057,7,129399249,70554193,70447284,"2","TRANS"
"10060","TGF.alpha","TGFA","Olink","LBC1936","cg12991306",0.003624048,8,27941405,70554193,70447284,"2","TRANS"
"10061","TGF.alpha","TGFA","Olink","LBC1936","cg13112903",0.003266295,1,153508542,70554193,70447284,"2","TRANS"
"10062","TGF.alpha","TGFA","Olink","LBC1936","cg13209683",-0.017149505,12,124105429,70554193,70447284,"2","TRANS"
"10063","TGF.alpha","TGFA","Olink","LBC1936","cg13308137",-0.000588893,11,47528955,70554193,70447284,"2","TRANS"
"10064","TGF.alpha","TGFA","Olink","LBC1936","cg13677111",0.007946928,13,37574825,70554193,70447284,"2","TRANS"
"10065","TGF.alpha","TGFA","Olink","LBC1936","cg13824242",0.01100903,9,135906390,70554193,70447284,"2","TRANS"
"10066","TGF.alpha","TGFA","Olink","LBC1936","cg13910681",-0.012569409,9,130740599,70554193,70447284,"2","TRANS"
"10067","TGF.alpha","TGFA","Olink","LBC1936","cg13984040",-0.007275225,12,125258948,70554193,70447284,"2","TRANS"
"10068","TGF.alpha","TGFA","Olink","LBC1936","cg14225168",-0.006847158,9,139403827,70554193,70447284,"2","TRANS"
"10069","TGF.alpha","TGFA","Olink","LBC1936","cg14457610",-0.005128569,3,69171735,70554193,70447284,"2","TRANS"
"10070","TGF.alpha","TGFA","Olink","LBC1936","cg14522441",0.039507846,5,140582125,70554193,70447284,"2","TRANS"
"10071","TGF.alpha","TGFA","Olink","LBC1936","cg14676817",0.013322602,1,39457257,70554193,70447284,"2","TRANS"
"10072","TGF.alpha","TGFA","Olink","LBC1936","cg14723918",-4.2e-05,6,31763435,70554193,70447284,"2","TRANS"
"10073","TGF.alpha","TGFA","Olink","LBC1936","cg15021031",0.004658765,5,146333034,70554193,70447284,"2","TRANS"
"10074","TGF.alpha","TGFA","Olink","LBC1936","cg15431576",0.002646454,10,99393007,70554193,70447284,"2","TRANS"
"10075","TGF.alpha","TGFA","Olink","LBC1936","cg15563184",-0.008555437,6,33228498,70554193,70447284,"2","TRANS"
"10076","TGF.alpha","TGFA","Olink","LBC1936","cg15620734",-0.003053213,10,134171782,70554193,70447284,"2","TRANS"
"10077","TGF.alpha","TGFA","Olink","LBC1936","cg16138910",0.003689356,1,11562134,70554193,70447284,"2","TRANS"
"10078","TGF.alpha","TGFA","Olink","LBC1936","cg16155175",0.004859811,7,128550946,70554193,70447284,"2","TRANS"
"10079","TGF.alpha","TGFA","Olink","LBC1936","cg16400794",7.12e-05,1,27709850,70554193,70447284,"2","TRANS"
"10080","TGF.alpha","TGFA","Olink","LBC1936","cg16434190",-0.002770692,11,64642144,70554193,70447284,"2","TRANS"
"10081","TGF.alpha","TGFA","Olink","LBC1936","cg16599007",0.005349459,12,121647205,70554193,70447284,"2","TRANS"
"10082","TGF.alpha","TGFA","Olink","LBC1936","cg17132030",0.000970415,19,17599784,70554193,70447284,"2","TRANS"
"10083","TGF.alpha","TGFA","Olink","LBC1936","cg17592120",0.005640954,1,43920261,70554193,70447284,"2","TRANS"
"10084","TGF.alpha","TGFA","Olink","LBC1936","cg17827328",0.006570281,1,36817299,70554193,70447284,"2","TRANS"
"10085","TGF.alpha","TGFA","Olink","LBC1936","cg17901584",-0.005684833,1,55353706,70554193,70447284,"2","TRANS"
"10086","TGF.alpha","TGFA","Olink","LBC1936","cg18315708",0.007008055,14,21673796,70554193,70447284,"2","TRANS"
"10087","TGF.alpha","TGFA","Olink","LBC1936","cg18384460",-0.005862846,1,63771428,70554193,70447284,"2","TRANS"
"10088","TGF.alpha","TGFA","Olink","LBC1936","cg18596626",-0.002494369,4,132645884,70554193,70447284,"2","TRANS"
"10089","TGF.alpha","TGFA","Olink","LBC1936","cg18636319",-0.004192249,4,26492206,70554193,70447284,"2","TRANS"
"10090","TGF.alpha","TGFA","Olink","LBC1936","cg18748374",0.005282968,17,27482619,70554193,70447284,"2","TRANS"
"10091","TGF.alpha","TGFA","Olink","LBC1936","cg19600125",-0.006824981,5,16711165,70554193,70447284,"2","TRANS"
"10092","TGF.alpha","TGFA","Olink","LBC1936","cg19873491",0.008043999,4,187065950,70554193,70447284,"2","TRANS"
"10093","TGF.alpha","TGFA","Olink","LBC1936","cg20059928",-0.016456804,15,40361485,70554193,70447284,"2","TRANS"
"10094","TGF.alpha","TGFA","Olink","LBC1936","cg20415170",0.00750235,5,95298066,70554193,70447284,"2","TRANS"
"10095","TGF.alpha","TGFA","Olink","LBC1936","cg20977312",-0.029148142,5,172748917,70554193,70447284,"2","TRANS"
"10096","TGF.alpha","TGFA","Olink","LBC1936","cg21331947",0.012262676,6,36720936,70554193,70447284,"2","TRANS"
"10097","TGF.alpha","TGFA","Olink","LBC1936","cg21520549",-0.011743337,2,36589883,70554193,70447284,"2","TRANS"
"10098","TGF.alpha","TGFA","Olink","LBC1936","cg21615127",1.64e-05,1,20126875,70554193,70447284,"2","TRANS"
"10099","TGF.alpha","TGFA","Olink","LBC1936","cg21625386",0.009020918,4,20985696,70554193,70447284,"2","TRANS"
"10100","TGF.alpha","TGFA","Olink","LBC1936","cg22434506",0.001145761,12,6657818,70554193,70447284,"2","TRANS"
"10101","TGF.alpha","TGFA","Olink","LBC1936","cg23045258",0.000874358,2,228029046,70554193,70447284,"2","TRANS"
"10102","TGF.alpha","TGFA","Olink","LBC1936","cg23391288",0.011819092,13,49366203,70554193,70447284,"2","TRANS"
"10103","TGF.alpha","TGFA","Olink","LBC1936","cg23597162",-0.003781884,7,28102341,70554193,70447284,"2","TRANS"
"10104","TGF.alpha","TGFA","Olink","LBC1936","cg23609571",0.001901155,14,70655845,70554193,70447284,"2","TRANS"
"10105","TGF.alpha","TGFA","Olink","LBC1936","cg26130864",-0.000908355,20,3208100,70554193,70447284,"2","TRANS"
"10106","TGF.alpha","TGFA","Olink","LBC1936","cg26326621",0.011700623,14,77332983,70554193,70447284,"2","TRANS"
"10107","TGF.alpha","TGFA","Olink","LBC1936","cg26884775",-0.001650412,15,77906127,70554193,70447284,"2","TRANS"
"10108","TGF.alpha","TGFA","Olink","LBC1936","cg26953469",0.02505155,10,31872296,70554193,70447284,"2","TRANS"
"10109","TGF.alpha","TGFA","Olink","LBC1936","cg27050612",-0.014229349,17,46133198,70554193,70447284,"2","TRANS"
"10110","TGF.alpha","TGFA","Olink","LBC1936","cg27405128",0.023288519,15,58540402,70554193,70447284,"2","TRANS"
"10111","TGF.alpha","TGFA","Olink","LBC1936","ch.14.1488981R",-0.006529084,14,93077342,70554193,70447284,"2","TRANS"
"10112","VEGFA","VEGFA","Olink","LBC1936","cg00129811",0.001693764,6,116726398,43770184,43786487,"6","TRANS"
"10113","VEGFA","VEGFA","Olink","LBC1936","cg00152126",-0.00553913,10,126744846,43770184,43786487,"6","TRANS"
"10114","VEGFA","VEGFA","Olink","LBC1936","cg00419333",-0.005356459,16,69458555,43770184,43786487,"6","TRANS"
"10115","VEGFA","VEGFA","Olink","LBC1936","cg00751937",0.004894117,12,95397187,43770184,43786487,"6","TRANS"
"10116","VEGFA","VEGFA","Olink","LBC1936","cg00971034",-0.004818531,14,101311744,43770184,43786487,"6","TRANS"
"10117","VEGFA","VEGFA","Olink","LBC1936","cg01078446",-0.006182095,12,115113212,43770184,43786487,"6","TRANS"
"10118","VEGFA","VEGFA","Olink","LBC1936","cg01148088",0.023463064,2,7057227,43770184,43786487,"6","TRANS"
"10119","VEGFA","VEGFA","Olink","LBC1936","cg01203153",0.000190686,5,180643432,43770184,43786487,"6","TRANS"
"10120","VEGFA","VEGFA","Olink","LBC1936","cg01272202",-0.003729059,5,112716899,43770184,43786487,"6","TRANS"
"10121","VEGFA","VEGFA","Olink","LBC1936","cg01511480",0.008800659,12,6471251,43770184,43786487,"6","TRANS"
"10122","VEGFA","VEGFA","Olink","LBC1936","cg01541629",0.003431384,5,6633111,43770184,43786487,"6","TRANS"
"10123","VEGFA","VEGFA","Olink","LBC1936","cg01901332",-0.002648054,11,75031054,43770184,43786487,"6","TRANS"
"10124","VEGFA","VEGFA","Olink","LBC1936","cg02083319",2.78e-05,5,176929430,43770184,43786487,"6","TRANS"
"10125","VEGFA","VEGFA","Olink","LBC1936","cg02347487",-0.007259349,11,7059103,43770184,43786487,"6","TRANS"
"10126","VEGFA","VEGFA","Olink","LBC1936","cg02585745",-0.004092899,13,114115018,43770184,43786487,"6","TRANS"
"10127","VEGFA","VEGFA","Olink","LBC1936","cg02816363",0.008837161,19,55963123,43770184,43786487,"6","TRANS"
"10128","VEGFA","VEGFA","Olink","LBC1936","cg02892925",0.018778264,8,60032926,43770184,43786487,"6","TRANS"
"10129","VEGFA","VEGFA","Olink","LBC1936","cg03143365",-0.003959633,19,12777903,43770184,43786487,"6","TRANS"
"10130","VEGFA","VEGFA","Olink","LBC1936","cg03250220",-0.010599883,2,110970097,43770184,43786487,"6","TRANS"
"10131","VEGFA","VEGFA","Olink","LBC1936","cg03375579",-0.012956846,4,174293063,43770184,43786487,"6","TRANS"
"10132","VEGFA","VEGFA","Olink","LBC1936","cg03411579",0.014068164,12,76552736,43770184,43786487,"6","TRANS"
"10133","VEGFA","VEGFA","Olink","LBC1936","cg03507593",0.005721136,12,124939480,43770184,43786487,"6","TRANS"
"10134","VEGFA","VEGFA","Olink","LBC1936","cg03547181",0.007725502,1,203096683,43770184,43786487,"6","TRANS"
"10135","VEGFA","VEGFA","Olink","LBC1936","cg03636183",-0.008922702,19,17000585,43770184,43786487,"6","TRANS"
"10136","VEGFA","VEGFA","Olink","LBC1936","cg03638795",-0.000725694,11,416499,43770184,43786487,"6","TRANS"
"10137","VEGFA","VEGFA","Olink","LBC1936","cg03721362",0.000554195,5,126626298,43770184,43786487,"6","TRANS"
"10138","VEGFA","VEGFA","Olink","LBC1936","cg03807873",-0.023212063,6,168597599,43770184,43786487,"6","TRANS"
"10139","VEGFA","VEGFA","Olink","LBC1936","cg03810198",0.007188017,17,74679597,43770184,43786487,"6","TRANS"
"10140","VEGFA","VEGFA","Olink","LBC1936","cg03877020",-0.005832035,6,31762680,43770184,43786487,"6","TRANS"
"10141","VEGFA","VEGFA","Olink","LBC1936","cg04294331",0.00494147,6,32133978,43770184,43786487,"6","TRANS"
"10142","VEGFA","VEGFA","Olink","LBC1936","cg04468741",0.039236227,11,12181467,43770184,43786487,"6","TRANS"
"10143","VEGFA","VEGFA","Olink","LBC1936","cg04771248",0.005914844,7,157072050,43770184,43786487,"6","TRANS"
"10144","VEGFA","VEGFA","Olink","LBC1936","cg04928129",-0.003987908,16,1429051,43770184,43786487,"6","TRANS"
"10145","VEGFA","VEGFA","Olink","LBC1936","cg05144928",0.006973226,16,68481543,43770184,43786487,"6","TRANS"
"10146","VEGFA","VEGFA","Olink","LBC1936","cg05178136",0.002905787,11,133584569,43770184,43786487,"6","TRANS"
"10147","VEGFA","VEGFA","Olink","LBC1936","cg05290904",0.01970685,1,205091401,43770184,43786487,"6","TRANS"
"10148","VEGFA","VEGFA","Olink","LBC1936","cg05358715",0.019989177,16,89724297,43770184,43786487,"6","TRANS"
"10149","VEGFA","VEGFA","Olink","LBC1936","cg05575921",-0.048181826,5,373378,43770184,43786487,"6","TRANS"
"10150","VEGFA","VEGFA","Olink","LBC1936","cg05697751",0.004933999,12,12710735,43770184,43786487,"6","TRANS"
"10151","VEGFA","VEGFA","Olink","LBC1936","cg05997730",0.016063575,11,1036727,43770184,43786487,"6","TRANS"
"10152","VEGFA","VEGFA","Olink","LBC1936","cg06014307",0.007386883,13,112728576,43770184,43786487,"6","TRANS"
"10153","VEGFA","VEGFA","Olink","LBC1936","cg06078830",0.002896803,2,26986550,43770184,43786487,"6","TRANS"
"10154","VEGFA","VEGFA","Olink","LBC1936","cg06837426",0.001756735,5,54281271,43770184,43786487,"6","TRANS"
"10155","VEGFA","VEGFA","Olink","LBC1936","cg06992846",0.003147777,8,126448837,43770184,43786487,"6","TRANS"
"10156","VEGFA","VEGFA","Olink","LBC1936","cg07434082",0.010777591,13,111839104,43770184,43786487,"6","TRANS"
"10157","VEGFA","VEGFA","Olink","LBC1936","cg07573872",-0.009737368,19,1126342,43770184,43786487,"6","TRANS"
"10158","VEGFA","VEGFA","Olink","LBC1936","cg07672814",0.001449087,9,140356830,43770184,43786487,"6","TRANS"
"10159","VEGFA","VEGFA","Olink","LBC1936","cg07794010",0.031019873,1,114665617,43770184,43786487,"6","TRANS"
"10160","VEGFA","VEGFA","Olink","LBC1936","cg07924892",-0.001140612,18,33767215,43770184,43786487,"6","TRANS"
"10161","VEGFA","VEGFA","Olink","LBC1936","cg07990658",0.003765415,16,89202571,43770184,43786487,"6","TRANS"
"10162","VEGFA","VEGFA","Olink","LBC1936","cg08376310",0.003908674,11,2858621,43770184,43786487,"6","TRANS"
"10163","VEGFA","VEGFA","Olink","LBC1936","cg08713695",0.001714933,1,36567252,43770184,43786487,"6","TRANS"
"10164","VEGFA","VEGFA","Olink","LBC1936","cg08825200",0.008579431,3,178984841,43770184,43786487,"6","TRANS"
"10165","VEGFA","VEGFA","Olink","LBC1936","cg08825291",-0.037814901,16,16327241,43770184,43786487,"6","TRANS"
"10166","VEGFA","VEGFA","Olink","LBC1936","cg08836353",0.008955904,19,33361317,43770184,43786487,"6","TRANS"
"10167","VEGFA","VEGFA","Olink","LBC1936","cg09000112",0.011607916,5,107007565,43770184,43786487,"6","TRANS"
"10168","VEGFA","VEGFA","Olink","LBC1936","cg09123368",0.00277666,10,118899024,43770184,43786487,"6","TRANS"
"10169","VEGFA","VEGFA","Olink","LBC1936","cg09163117",0.000244876,2,239148697,43770184,43786487,"6","TRANS"
"10170","VEGFA","VEGFA","Olink","LBC1936","cg09323728",0.004927819,8,95962352,43770184,43786487,"6","TRANS"
"10171","VEGFA","VEGFA","Olink","LBC1936","cg09509622",0.004059742,20,16555633,43770184,43786487,"6","TRANS"
"10172","VEGFA","VEGFA","Olink","LBC1936","cg09548084",5.88e-05,6,8436218,43770184,43786487,"6","TRANS"
"10173","VEGFA","VEGFA","Olink","LBC1936","cg10420542",0.006373836,2,242853946,43770184,43786487,"6","TRANS"
"10174","VEGFA","VEGFA","Olink","LBC1936","cg10518543",-0.030732951,12,38710700,43770184,43786487,"6","TRANS"
"10175","VEGFA","VEGFA","Olink","LBC1936","cg10649130",0.010714275,11,9682641,43770184,43786487,"6","TRANS"
"10176","VEGFA","VEGFA","Olink","LBC1936","cg10676309",0.014717823,5,137685565,43770184,43786487,"6","TRANS"
"10177","VEGFA","VEGFA","Olink","LBC1936","cg10716862",0.011315822,1,65674876,43770184,43786487,"6","TRANS"
"10178","VEGFA","VEGFA","Olink","LBC1936","cg10815657",0.000763407,19,289902,43770184,43786487,"6","TRANS"
"10179","VEGFA","VEGFA","Olink","LBC1936","cg10889506",0.005150885,7,33149117,43770184,43786487,"6","TRANS"
"10180","VEGFA","VEGFA","Olink","LBC1936","cg10927968",0.009238889,11,1807333,43770184,43786487,"6","TRANS"
"10181","VEGFA","VEGFA","Olink","LBC1936","cg11227064",0.026177761,8,6479776,43770184,43786487,"6","TRANS"
"10182","VEGFA","VEGFA","Olink","LBC1936","cg11231069",0.0065872,2,240225142,43770184,43786487,"6","TRANS"
"10183","VEGFA","VEGFA","Olink","LBC1936","cg11290286",0.00362164,5,178043484,43770184,43786487,"6","TRANS"
"10184","VEGFA","VEGFA","Olink","LBC1936","cg11523685",0.014692885,1,41157828,43770184,43786487,"6","TRANS"
"10185","VEGFA","VEGFA","Olink","LBC1936","cg12535380",-0.00625771,12,109491236,43770184,43786487,"6","TRANS"
"10186","VEGFA","VEGFA","Olink","LBC1936","cg12705326",0.014696863,1,6158691,43770184,43786487,"6","TRANS"
"10187","VEGFA","VEGFA","Olink","LBC1936","cg12802093",-0.026882625,7,129399249,43770184,43786487,"6","TRANS"
"10188","VEGFA","VEGFA","Olink","LBC1936","cg13066481",-0.018162537,3,123372199,43770184,43786487,"6","TRANS"
"10189","VEGFA","VEGFA","Olink","LBC1936","cg13105234",0.003185713,4,1550473,43770184,43786487,"6","TRANS"
"10190","VEGFA","VEGFA","Olink","LBC1936","cg13209683",-0.028923292,12,124105429,43770184,43786487,"6","TRANS"
"10191","VEGFA","VEGFA","Olink","LBC1936","cg13380319",-0.008256299,7,78600265,43770184,43786487,"6","TRANS"
"10192","VEGFA","VEGFA","Olink","LBC1936","cg13442016",-0.000526787,10,104196339,43770184,43786487,"6","TRANS"
"10193","VEGFA","VEGFA","Olink","LBC1936","cg13472610",-0.006624558,21,40174791,43770184,43786487,"6","TRANS"
"10194","VEGFA","VEGFA","Olink","LBC1936","cg13984040",-0.01400151,12,125258948,43770184,43786487,"6","TRANS"
"10195","VEGFA","VEGFA","Olink","LBC1936","cg14010318",0.02204768,13,79182622,43770184,43786487,"6","TRANS"
"10196","VEGFA","VEGFA","Olink","LBC1936","cg14022881",0.001762195,6,32811495,43770184,43786487,"6","TRANS"
"10197","VEGFA","VEGFA","Olink","LBC1936","cg14181874",0.01256589,2,12994394,43770184,43786487,"6","TRANS"
"10198","VEGFA","VEGFA","Olink","LBC1936","cg14238625",-0.000628806,19,55325451,43770184,43786487,"6","TRANS"
"10199","VEGFA","VEGFA","Olink","LBC1936","cg14324927",0.001087733,4,48343333,43770184,43786487,"6","TRANS"
"10200","VEGFA","VEGFA","Olink","LBC1936","cg14498492",-0.00139151,10,76995113,43770184,43786487,"6","TRANS"
"10201","VEGFA","VEGFA","Olink","LBC1936","cg14522441",0.025280203,5,140582125,43770184,43786487,"6","TRANS"
"10202","VEGFA","VEGFA","Olink","LBC1936","cg14528056",0.000122822,1,155194782,43770184,43786487,"6","TRANS"
"10203","VEGFA","VEGFA","Olink","LBC1936","cg14723918",-0.007600355,6,31763435,43770184,43786487,"6","TRANS"
"10204","VEGFA","VEGFA","Olink","LBC1936","cg14827056",0.009866413,8,141550539,43770184,43786487,"6","TRANS"
"10205","VEGFA","VEGFA","Olink","LBC1936","cg14971574",0.000836635,12,1478761,43770184,43786487,"6","TRANS"
"10206","VEGFA","VEGFA","Olink","LBC1936","cg15407819",0.012587622,19,41062024,43770184,43786487,"6","TRANS"
"10207","VEGFA","VEGFA","Olink","LBC1936","cg15604233",0.006930309,1,1310715,43770184,43786487,"6","TRANS"
"10208","VEGFA","VEGFA","Olink","LBC1936","cg16007742",0.002050125,11,62066669,43770184,43786487,"6","TRANS"
"10209","VEGFA","VEGFA","Olink","LBC1936","cg16288872",0.001650609,1,205745761,43770184,43786487,"6","TRANS"
"10210","VEGFA","VEGFA","Olink","LBC1936","cg16476235",0.001301751,8,21771668,43770184,43786487,"6","TRANS"
"10211","VEGFA","VEGFA","Olink","LBC1936","cg16599007",0.012465838,12,121647205,43770184,43786487,"6","TRANS"
"10212","VEGFA","VEGFA","Olink","LBC1936","cg16725094",0.014846167,2,7057153,43770184,43786487,"6","TRANS"
"10213","VEGFA","VEGFA","Olink","LBC1936","cg16770933",0.008085407,6,28832053,43770184,43786487,"6","TRANS"
"10214","VEGFA","VEGFA","Olink","LBC1936","cg17350544",0.017628767,2,206197930,43770184,43786487,"6","TRANS"
"10215","VEGFA","VEGFA","Olink","LBC1936","cg17835016",0.003637367,13,113784082,43770184,43786487,"6","TRANS"
"10216","VEGFA","VEGFA","Olink","LBC1936","cg17891977",-0.011186028,10,133449715,43770184,43786487,"6","TRANS"
"10217","VEGFA","VEGFA","Olink","LBC1936","cg18111924",-0.012849303,5,111015539,43770184,43786487,"6","TRANS"
"10218","VEGFA","VEGFA","Olink","LBC1936","cg18384460",-0.009767781,1,63771428,43770184,43786487,"6","TRANS"
"10219","VEGFA","VEGFA","Olink","LBC1936","cg18496502",-0.005528337,19,42880157,43770184,43786487,"6","TRANS"
"10220","VEGFA","VEGFA","Olink","LBC1936","cg18748374",0.001241676,17,27482619,43770184,43786487,"6","TRANS"
"10221","VEGFA","VEGFA","Olink","LBC1936","cg19065106",0.002132471,12,53722177,43770184,43786487,"6","TRANS"
"10222","VEGFA","VEGFA","Olink","LBC1936","cg19105674",-0.025037275,13,114305226,43770184,43786487,"6","TRANS"
"10223","VEGFA","VEGFA","Olink","LBC1936","cg19398496",0.002087284,6,26323437,43770184,43786487,"6","TRANS"
"10224","VEGFA","VEGFA","Olink","LBC1936","cg19575244",-0.006252399,6,157094085,43770184,43786487,"6","TRANS"
"10225","VEGFA","VEGFA","Olink","LBC1936","cg19750882",0.007843909,13,41885152,43770184,43786487,"6","TRANS"
