identifier,gene,panel,cohort,cpg,coef,chr,pos,gene_start,gene_end,gene_chr,cpg_status
5491-12,SPOCK2,SomaScan,KORA,cg15298545,0.001846779,16,20816476,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg17898884,0.000662124,10,1725190,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg10938702,0.015046382,5,43039867,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg20808080,-0.002318266,2,6962835,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg06624020,-0.001483343,19,58632805,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg15933527,-0.014675987,12,51632360,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg12986700,0.002222276,4,72950329,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg07190917,-0.023672026,16,31045100,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg03394018,0.017889158,11,123596978,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg18105361,-0.024473251,5,135536668,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg02146941,0.00277324,11,68522449,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg02367916,0.007680549,19,55424299,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg08878757,0.004450626,16,85697118,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg04683149,-0.003189085,8,134203304,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg11100481,0.001986466,5,149867577,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg04664643,-0.078435203,11,76882431,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg07398558,0.007451848,1,28879201,72089032,72059034,10,TRANS
5491-12,SPOCK2,SomaScan,KORA,cg07644446,0.034172235,3,64034134,72089032,72059034,10,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg00050984,0.005357709,2,210288967,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg00146096,0.002378934,11,22647309,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg00631221,0.004595137,6,139307985,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg01132515,0.004151874,17,2601803,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg01187920,0.007467246,5,71015162,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg01490663,-0.003390788,16,87091301,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg01761409,0.008403651,11,87908192,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg02405003,0.000131643,4,146850277,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg03207593,0.002521034,13,112695111,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg03461641,0.007013528,4,26454190,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg03736201,0.00850293,11,117848510,122838500,122872643,11,CIS
CRTAM,CRTAM,Olink,LBC1936,cg03888592,0.002415751,12,48210934,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg04010091,0.003596803,17,46714169,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg04506342,-0.024420781,2,160463692,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg05107535,-0.014841549,16,3242850,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg05280133,0.012977421,15,45670068,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg05502939,0.001080879,18,46066500,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg06096336,0.045076287,2,231989800,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg07536507,0.001698796,4,2276044,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg07537896,0.002124586,11,120998811,122838500,122872643,11,CIS
CRTAM,CRTAM,Olink,LBC1936,cg07839457,-0.057087373,16,57023022,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg07892785,0.00175601,3,39851788,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg08002883,0.027331575,3,192127457,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg08634357,-0.002245395,16,66956242,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg09107344,9.19E-05,12,53612734,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg09583957,0.001095464,20,57428315,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg09801824,0.027347362,10,74076930,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg10580269,0.017543411,2,69056515,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg10770187,0.018930295,2,150186923,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg10867751,0.023845937,1,25870981,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg11217193,0.024207105,1,12538341,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg12023170,0.001572288,1,23751761,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg13135595,0.004886793,18,77558846,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg13168314,-0.013510297,1,54051041,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg14297966,0.001928987,9,35101708,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg14631761,0.004881855,4,16944275,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg14717122,-0.005796704,10,96796860,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg15322932,-0.021624925,11,67777682,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg15871544,0.00546495,20,52211744,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg16411857,-0.037205489,16,57023191,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg16750440,0.020136915,10,105992436,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg17124581,0.000313641,6,351402,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg17250770,0.013622503,8,22500401,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg17752595,-0.006926756,6,2765499,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg18928584,0.015589242,10,104192519,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg19380578,0.000401298,6,28968973,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg19533231,0.009527023,18,54814390,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg20009327,0.002271922,12,57869031,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg20688340,0.008116225,10,127464237,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg20794824,0.007524482,3,170138205,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg21245653,0.003213843,22,50426164,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg22108864,0.002140091,8,26307427,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg22281363,0.018983745,8,54899040,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg23558337,-0.002684681,20,10492394,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg23613857,0.023180528,14,23356614,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg24670927,-0.036713235,15,65822346,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg24822696,0.02213696,6,125283245,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg25223623,-0.002438253,5,141132593,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg25942860,-0.003060331,5,178410055,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg26248608,-0.004020477,14,21737878,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg26999501,0.006012437,8,1147133,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg27589058,0.002062309,20,45804311,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,cg27612129,0.011479031,16,57017595,122838500,122872643,11,TRANS
CRTAM,CRTAM,Olink,LBC1936,ch.3.3302591F,-0.033763044,3,169964358,122838500,122872643,11,TRANS
EZR,EZR,Olink,LBC1936,cg00977903,-0.024796814,1,43317191,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg01588250,-0.015252251,8,54427263,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg01725872,0.003344858,22,45635600,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg02119577,0.003712411,21,40195074,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg04614997,0.003052101,17,27333185,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg05219445,0.009600428,6,139855396,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg05673287,-0.002841143,15,77411982,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg06502279,0.013952563,16,474467,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg06732873,-0.001306264,7,35731578,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg07420163,0.003128071,16,89778301,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg07936672,0.011718798,2,97173713,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg08115430,0.00752987,7,25902329,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg08684580,0.011184519,7,98029266,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg09649610,0.016217231,1,235814039,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg09777883,0.002017361,11,112093696,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg13916298,0.012928129,3,108896099,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg16813053,-0.015943921,2,175869807,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg17444090,0.022338442,1,232735450,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg17459092,-0.002804848,4,25508058,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg17470198,-0.013758706,4,26856624,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg18338311,0.002345548,17,32907939,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg18468572,-0.002576059,13,113731875,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg19716090,0.010584122,22,17560707,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg21422770,0.014825383,21,38362632,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg21463262,-0.005243211,13,113539522,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg21814995,-0.011457327,3,30698876,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg24442435,-0.000741174,20,55983730,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg24897320,0.015807812,1,110042528,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg26099045,-0.01078388,2,64291800,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg27036111,0.029315723,11,20620680,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg27186774,0.027731595,8,136469585,158819368,158765741,6,TRANS
EZR,EZR,Olink,LBC1936,cg27527593,0.009290922,2,8818326,158819368,158765741,6,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg00221745,0.030176352,10,104179478,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg00427260,-0.005416648,17,62401212,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg00671386,-0.006212705,16,851834,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg01829024,0.003038339,4,83482926,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg02262056,0.004017778,12,66136094,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg03345093,0.002815196,13,100634198,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg03358468,0.006480617,19,5060985,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg03839161,0.002815191,16,1128721,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg04060561,-0.007873561,6,127663200,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg04265672,-0.000497604,5,179402240,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg05206840,-0.005639198,5,38695848,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg05475010,-0.025770086,6,41176577,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg06008724,0.000731606,22,45403507,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg06346307,-0.030947708,22,19949965,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg06536988,-0.002068495,4,153586440,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg06593910,-0.010413822,16,88709927,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg07698804,-0.003347092,17,80829309,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg08613384,-0.009912693,19,54968314,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg11523191,-0.040091942,20,62187126,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg11663376,0.003288325,3,147089629,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg13010273,0.010913116,18,812497,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg14002345,0.01089069,11,31833016,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg14653250,0.002293337,11,66725860,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg15810285,-0.017266456,19,51400321,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg16411857,-0.007077478,16,57023191,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg17276590,0.006480558,10,119304487,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg18092363,-0.009033937,18,77202678,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg19016062,-0.014877642,10,5904561,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg19172447,-0.005243189,12,132551483,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg19577080,-0.01576298,4,143470771,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg19764940,-0.000148882,19,5141399,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg20608215,-0.001654485,7,44077761,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg20908276,-0.015141779,14,106134542,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg21549285,-0.000297783,21,42799141,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg25291978,-0.003812833,6,144386422,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg26312951,-0.011149499,21,42797847,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,cg27540367,0.050388659,19,41848134,157777132,157745733,1,TRANS
FcRL2,FCRL2,Olink,LBC1936,ch.17.1457304R,-0.005756541,17,55195361,157777132,157745733,1,TRANS
G.CSF,CSF3,Olink,LBC1936,cg00645731,-0.003600864,22,42541494,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg00771084,0.018701267,2,242598843,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg00826902,0.025613317,1,3563954,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg00833822,0.005567403,1,6515580,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg01059398,-0.002709516,3,172235808,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg01427471,0.007755025,11,134288416,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg01427567,0.000253018,19,54676748,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg01540522,0.002678502,8,1948874,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg02152233,0.008058898,1,29189789,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg02270108,0.001686843,6,32938475,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg02914097,-0.017127797,3,31118948,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg03454353,0.00376971,9,115819364,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg03954144,0.000115,13,20751679,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg04251872,-0.023289049,12,93964403,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg05060440,0.012851153,2,184395412,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg05195050,0.002364307,5,9834932,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg05370136,0.023533866,19,36910116,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg05409752,0.005818718,6,28599165,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg05675372,-0.004198478,11,66639539,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg06490943,0.007495916,7,56184217,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg06622267,-0.012517221,8,143404298,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg07118895,0.006289181,17,54398673,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg07631533,0.007886815,16,13135565,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg08156120,0.001840448,14,74111075,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg08176258,-0.028917845,7,1938450,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg08205639,0.012667657,5,43040174,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg08220028,0.000289114,12,132834453,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg08456760,5.02E-05,8,98656071,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg08629043,-0.018905391,2,240196078,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg08846592,-0.000859871,21,46439342,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg09102017,0.004404156,13,32889994,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg09349128,-0.13747431,22,50327986,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg09827499,0.013343094,2,20425324,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg09866743,0.008776356,3,35706038,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg10576051,-0.005860476,15,73661652,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg10636246,-0.022990466,1,159046973,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg10806197,0.021314089,14,27429693,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg11779808,0.000836833,8,2586225,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg11935041,-0.015021689,5,150977390,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg12054453,-0.072285947,17,57915717,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg13174197,-0.00186602,3,52720522,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg13219409,-0.001883945,2,240020028,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg13488220,0.012233442,9,128309365,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg13565928,0.019001517,9,137969648,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg14010379,0.000748784,19,19844368,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg14594969,0.0002493,19,5720863,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg14786285,0.015687619,5,140071110,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg14972576,0.021455235,5,97645526,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg15475977,-0.022786629,21,14410030,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg15722533,0.003145025,11,12875566,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg16020069,0.010942103,1,156897638,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg16468389,0.000985922,17,46831742,40015361,40017813,17,CIS
G.CSF,CSF3,Olink,LBC1936,cg16725225,0.012871797,8,53126611,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg16781502,-0.011969923,10,134774214,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg18576206,0.000746562,22,44392384,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg18784113,0.001518268,3,24279519,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg18963763,-0.00256756,10,99612150,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg19347782,0.015192939,11,12159762,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg19471466,0.037592697,1,41828130,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg19746397,0.015419025,9,139094185,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg19816354,0.002533218,15,27519506,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg21455437,0.001538134,20,32891377,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg21511817,0.000108833,17,46178927,40015361,40017813,17,CIS
G.CSF,CSF3,Olink,LBC1936,cg21636432,0.00540196,6,35887842,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg22306691,-0.006737389,19,51306906,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg23175074,0.015778419,10,105212490,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg23213170,0.004938792,9,108320507,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg23413527,-0.000379945,15,95145293,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg23676798,0.013185688,7,91763850,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg24133905,0.007195973,17,76349735,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg24505395,0.002503784,11,62358505,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg24998981,-0.00221646,18,77441810,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg25477268,0.000442433,5,173315171,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg26145268,0.001018533,20,44943725,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg26191422,0.004852105,10,3281803,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg26822870,0.002310468,6,299762,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg26982386,0.004160704,7,75947745,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg27395839,0.004913357,15,60812923,40015361,40017813,17,TRANS
G.CSF,CSF3,Olink,LBC1936,cg27469606,-0.025424799,19,1154485,40015361,40017813,17,TRANS
GDF.8,MSTN,Olink,LBC1936,cg00517855,0.005871804,8,146016408,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg01554970,0.004020536,16,88941173,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg01569083,0.018039994,6,31543289,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg03606774,0.018218051,2,27432830,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg07260003,0.013133977,10,50321116,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg07626482,0.004901342,19,47289503,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg09775263,-0.013078503,6,10884094,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg11353706,0.000487006,7,100774810,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg13408955,0.015222227,13,111867352,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg14836555,0.016888863,14,24743391,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg15604051,-0.007259927,3,44754201,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg16504397,0.009578808,11,27523945,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg16708465,0.001086981,13,95933097,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg17092523,0.028845198,12,6571600,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg18218257,-0.000378327,2,39102714,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg19495614,0.007438612,15,76016056,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg19843353,0.004249749,5,180651585,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg19886448,-0.006355557,18,21269772,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg20970369,0.003586298,1,111744108,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg21161138,0.041086603,5,399360,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg21799270,0.0012279,5,133985246,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg22974158,-0.002346475,10,25305096,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg23151649,0.024573782,7,151393469,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg23712594,0.002657577,1,226591890,190062729,190055700,2,TRANS
GDF.8,MSTN,Olink,LBC1936,cg23928339,0.001990819,5,108066214,190062729,190055700,2,TRANS
